log_message,keywords,score
Rate limit exceeded for user ID 901,user id,0.361850536639813
Rate limit exceeded for user ID 901,rate limit exceed,2.6121169260744046
Rate limit exceeded for user ID 901,limit exceed user,4.597734847773606
Rate limit exceeded for user ID 901,exceed user id,0.6524070440730919
Failed to retrieve data from the database,fail retrieve,1.1369811712108198
Failed to retrieve data from the database,retrieve data,1.941529781644477
Failed to retrieve data from the database,data database,0.361850536639813
Failed to retrieve data from the database,fail retrieve data,2.6121169260744046
Failed to retrieve data from the database,retrieve data database,1.0173682449867167
Successful login for user 'username',successful login,1.1369811712108198
Successful login for user 'username',login user,1.941529781644477
Successful login for user 'username',user username,0.361850536639813
Successful login for user 'username',successful login user,2.6121169260744046
Successful login for user 'username',login user username,1.0173682449867167
Validating input for POST request,validate input,1.1369811712108198
Validating input for POST request,input post,1.941529781644477
Validating input for POST request,post request,0.361850536639813
Validating input for POST request,validate input post,2.6121169260744046
Validating input for POST request,input post request,1.0173682449867167
API endpoint '/products/' accessed,api endpoint,1.009883427333368
API endpoint '/products/' accessed,endpoint access,0.4182364798986363
API endpoint '/products/' accessed,api endpoint access,0.5167350734016846
Missing authentication token,miss authentication,1.009883427333368
Missing authentication token,authentication token,0.4182364798986363
Missing authentication token,miss authentication token,0.5167350734016846
Internal server error occurred,internal server,1.1369811712108198
Internal server error occurred,server error,1.941529781644477
Internal server error occurred,error occur,0.361850536639813
Internal server error occurred,internal server error,2.6121169260744046
Internal server error occurred,server error occur,1.0173682449867167
Processing request for order ID 678,process request,1.1369811712108198
Processing request for order ID 678,request order,1.941529781644477
Processing request for order ID 678,order id,0.361850536639813
Processing request for order ID 678,process request order,2.6121169260744046
Processing request for order ID 678,request order id,1.0173682449867167
Executing complex calculation algorithm,execute complex,1.1369811712108198
Executing complex calculation algorithm,complex calculation,1.941529781644477
Executing complex calculation algorithm,calculation algorithm,0.361850536639813
Executing complex calculation algorithm,execute complex calculation,2.6121169260744046
Executing complex calculation algorithm,complex calculation algorithm,1.0173682449867167
API endpoint '/orders/' accessed,api endpoint,1.009883427333368
API endpoint '/orders/' accessed,endpoint access,0.4182364798986363
API endpoint '/orders/' accessed,api endpoint access,0.5167350734016846
Deprecated endpoint '/v1/orders/',deprecate endpoint,0.12187595669187136
Deprecated endpoint '/v1/orders/',deprecate endpoint,0.12187595669187136
Database connection lost,database connection,1.009883427333368
Database connection lost,connection lose,0.4182364798986363
Database connection lost,database connection lose,0.5167350734016846
Updated user information for user ID 234,update user,0.5604211186900584
Updated user information for user ID 234,user information,0.7496835885945898
Updated user information for user ID 234,information user,0.7496835885945898
Updated user information for user ID 234,user id,0.3626310394982568
Updated user information for user ID 234,update user information,0.731407557888919
Updated user information for user ID 234,user information user,1.0106207213522447
Updated user information for user ID 234,information user id,0.45166170800959254
Analyzing request latency,analyze request,1.009883427333368
Analyzing request latency,request latency,0.4182364798986363
Analyzing request latency,analyze request latency,0.5167350734016846
API endpoint '/payments/' accessed,api endpoint,1.009883427333368
API endpoint '/payments/' accessed,endpoint access,0.4182364798986363
API endpoint '/payments/' accessed,api endpoint access,0.5167350734016846
Unusual behavior detected for user ID 789,unusual behavior,1.1369811712108198
Unusual behavior detected for user ID 789,behavior detect,1.941529781644477
Unusual behavior detected for user ID 789,detect user,1.2811431701438607
Unusual behavior detected for user ID 789,user id,0.361850536639813
Unusual behavior detected for user ID 789,unusual behavior detect,2.6121169260744046
Unusual behavior detected for user ID 789,behavior detect user,4.597734847773606
Unusual behavior detected for user ID 789,detect user id,0.6524070440730919
Invalid input received in request,invalid input,1.1369811712108198
Invalid input received in request,input receive,1.941529781644477
Invalid input received in request,receive request,0.361850536639813
Invalid input received in request,invalid input receive,2.6121169260744046
Invalid input received in request,input receive request,1.0173682449867167
Processing payment for order ID 567,process payment,1.1369811712108198
Processing payment for order ID 567,payment order,1.941529781644477
Processing payment for order ID 567,order id,0.361850536639813
Processing payment for order ID 567,process payment order,2.6121169260744046
Processing payment for order ID 567,payment order id,1.0173682449867167
API endpoint '/products/' accessed,api endpoint,1.009883427333368
API endpoint '/products/' accessed,endpoint access,0.4182364798986363
API endpoint '/products/' accessed,api endpoint access,0.5167350734016846
Processing data for product ID 345,process data,1.1369811712108198
Processing data for product ID 345,data product,1.941529781644477
Processing data for product ID 345,product id,0.361850536639813
Processing data for product ID 345,process data product,2.6121169260744046
Processing data for product ID 345,data product id,1.0173682449867167
Data validation for product ID 678,data validation,1.1369811712108198
Data validation for product ID 678,validation product,1.941529781644477
Data validation for product ID 678,product id,0.361850536639813
Data validation for product ID 678,data validation product,2.6121169260744046
Data validation for product ID 678,validation product id,1.0173682449867167
Low stock for product ID 901,low stock,1.1369811712108198
Low stock for product ID 901,stock product,1.941529781644477
Low stock for product ID 901,product id,0.361850536639813
Low stock for product ID 901,low stock product,2.6121169260744046
Low stock for product ID 901,stock product id,1.0173682449867167
Failed to update product inventory,fail update,1.1369811712108198
Failed to update product inventory,update product,1.941529781644477
Failed to update product inventory,product inventory,0.361850536639813
Failed to update product inventory,fail update product,2.6121169260744046
Failed to update product inventory,update product inventory,1.0173682449867167
New order placed for product ID 123,order place,1.1369811712108198
New order placed for product ID 123,place product,1.941529781644477
New order placed for product ID 123,product id,0.361850536639813
